,NameID,Name,TitleID,TitleName,TitleType
475,nm1940449,Andrew Garfield,tt1285016,The Social Network,movie
476,nm1940449,Andrew Garfield,tt1334260,Never Let Me Go,movie
477,nm1940449,Andrew Garfield,tt1054606,The Imaginarium of Doctor Parnassus,movie
478,nm1940449,Andrew Garfield,tt0467200,The Other Boleyn Girl,movie
479,nm1940449,Andrew Garfield,tt0891527,Lions for Lambs,movie
480,nm1940449,Andrew Garfield,tt1078188,Boy A,movie
481,nm1940449,Andrew Garfield,tt8721424,"tick, tick...BOOM!",movie
482,nm1940449,Andrew Garfield,tt6729068,Black Lion,movie
483,nm1940449,Andrew Garfield,tt6303558,Untitled Adidas Puma Project,movie
484,nm1940449,Andrew Garfield,tt9224288,Mainstream,movie
485,nm1940449,Andrew Garfield,tt1798709,Her,movie
486,nm3918035,Zendaya,tt13417116,Be My Baby,movie
487,nm3918035,Zendaya,tt10128846,Megalopolis,movie
488,nm3918035,Zendaya,tt15239678,Dune: Part Two,movie
489,nm3918035,Zendaya,tt10872600,Spider-Man: No Way Home,movie
490,nm3918035,Zendaya,tt1160419,Dune,movie
491,nm3918035,Zendaya,tt3554046,Space Jam: A New Legacy,movie
492,nm3918035,Zendaya,tt12676326,Malcolm & Marie,movie
493,nm3918035,Zendaya,tt6320628,Spider-Man: Far from Home,movie
494,nm3918035,Zendaya,tt6182908,Smallfoot,movie
495,nm3918035,Zendaya,tt4940416,Duck Duck Goose,movie
496,nm3918035,Zendaya,tt1485796,The Greatest Showman,movie
497,nm3918035,Zendaya,tt2250912,Spider-Man: Homecoming,movie
498,nm3918035,Zendaya,tt15277036,Moments Within Moments,movie
499,nm3918035,Zendaya,tt13417116,Be My Baby,movie
